key,name,region,sector,tracks,domain,careers_url,ats,token,source_index,notes
rea-india-housing-com-proptiger,REA India (Housing.com / PropTiger),IN,real-estate-construction,"proptech,real-estate,marketplace",housing.com,,,,startup,"Subsidiary of ASX-listed REA Group Australia; owns Housing.com, PropTiger.com, Makaan.com; 6,000+ brokers, 40 cities; ma"
solar-industries-india-limited,Solar Industries India Limited,IN,aerospace-defense,"defense,explosives,drones,ammunition",solargroup.com,,,,nifty500,"Nagastra drones used in Operation Sindoor; major explosives and ammunition manufacturer with ₹12,700 Cr defense CapEx pl"
bharat-dynamics-limited,Bharat Dynamics Limited,IN,aerospace-defense,"defense,missiles,weapons",bdl-india.in,,,,nifty500,"PSU missile manufacturer under Ministry of Defence; makes guided missiles (Astra, Milan, Konkurs), torpedoes, and allied"
cochin-shipyard-limited,Cochin Shipyard Limited,IN,aerospace-defense,"defense,shipbuilding,naval",cochinshipyard.in,https://cochinshipyard.in/Careers,,,nifty500,Largest shipyard in India; built INS Vikrant (first Indian aircraft carrier); ISO 9001 certified PSU; Nifty India Defenc
mtar-technologies-limited,MTAR Technologies Limited,IN,aerospace-defense,"defense,space,nuclear,precision-engineering",mtar.in,https://mtar.in/career/,,,nifty500,"Precision engineering and manufacturing for space (ISRO), nuclear, and defense programs; 7 divisions in Hyderabad; suppl"
data-patterns-india-limited,Data Patterns (India) Limited,IN,aerospace-defense,"defense-electronics,avionics,radar,space",datapatternsindia.com,,,,nifty500,"Defense and aerospace electronics design and manufacturing; supplies to HAL, DRDO, ISRO; makes radar, EW, avionics sub-s"
astra-microwave-products-limited,Astra Microwave Products Limited,IN,aerospace-defense,"defense,space,radar,rf-microwave",astramwp.com,,,,bse500,"RF and microwave sub-systems for defense, space, and meteorology; AS9100D certified; works with DRDO, ISRO, BEL, HAL; Ni"
garden-reach-shipbuilders-and-engineers-,Garden Reach Shipbuilders & Engineers Limited,IN,aerospace-defense,"defense,shipbuilding,naval",grse.in,,,,nifty500,First Indian shipyard to build 100 warships; Miniratna PSU; builds corvettes and frigates for Indian Navy; Kolkata-based
beml-limited,BEML Limited,IN,aerospace-defense,"defense,aerospace,manufacturing,mining",bemlindia.in,,,,nifty500,"Schedule A PSU under Ministry of Defence; makes ground support vehicles for IGMDP, aerospace components (AS9100D, Mysuru"
zen-technologies-limited,Zen Technologies Limited,IN,aerospace-defense,"defense,simulation,counter-drone,training",zentechnologies.com,,,,bse500,"India's leading combat training simulator manufacturer; 40+ products including live-fire, virtual, constructive simulato"
apollo-micro-systems-limited,Apollo Micro Systems Limited,IN,aerospace-defense,"defense-electronics,space,avionics,missiles",apollo-micro.com,https://apollo-micro.com/careers_3/,,,bse500,"Hyderabad-based; designs mission-critical electronics for defense (missiles, avionics, torpedoes, submarine systems), sp"
axiscades-technologies-limited,AXISCADES Technologies Limited,IN,aerospace-defense,"aerospace,defense,engineering-services",axiscades.com,,,,bse500,"Bengaluru-based; 2,100+ engineers providing aerospace and defense engineering services (design, embedded SW/HW, avionics"
dynamatic-technologies-limited,Dynamatic Technologies Limited,IN,aerospace-defense,"aerospace,defense,hydraulics,manufacturing",dynamatics.com,https://www.dynamatics.com/careers.shtml,,,bse500,"Makes aerospace components (airframe, hydraulic systems) for global OEMs including Boeing and Airbus; India and Europe f"
mishra-dhatu-nigam-limited-midhani,Mishra Dhatu Nigam Limited (MIDHANI),IN,aerospace-defense,"defense,space,materials,specialty-alloys",midhani-india.in,,,,nifty500,"PSU specializing in superalloys, titanium alloys, and special steels for defense, space, and energy; supplies to DRDO, I"
paras-defence-and-space-technologies-lim,Paras Defence and Space Technologies Limited,IN,aerospace-defense,"defense,space,optics,electronics",parasdefence.com,,,,bse500,"Navi Mumbai; sole Indian maker of submarine periscopes and hyper-spectral cameras for space; defense optics, EMP protect"
garuda-aerospace-private-limited,Garuda Aerospace Private Limited,IN,aerospace-defense,"drones,defense,agriculture,surveillance",garudaaerospace.com,,,,startup,Chennai-based; 40+ drone models; MS Dhoni-backed; ISO/AS9100 certified; $49.5M raised; partnerships with Lockheed Martin
newspace-research-and-technologies,NewSpace Research and Technologies,IN,aerospace-defense,"defense,drones,autonomous-systems,ai",newspace.co.in,,,,startup,"Bengaluru-based deep-tech; autonomous swarm drones, GPS-denied navigation, collective robotics, AI modules for defense; "
asteria-aerospace-limited,Asteria Aerospace Limited,IN,aerospace-defense,"defense,drones,surveillance,ai",asteria.co.in,,,,startup,Bengaluru-based; first Indian drone maker with 3 DGCA type certifications; AT-15 drones inducted by Indian Army; serves 
safran-engineering-services-india,Safran Engineering Services India,IN,aerospace-defense,"aerospace,defense,engines,mro",safran-group.com,,,,startup,"French group; 2,000+ employees across 17 India locations; JV with HAL (Safran-HAL) produces aircraft engine components a"
boeing-india,Boeing India,IN,aerospace-defense,"aerospace,defense,engineering",boeing.com,https://jobs.boeing.com/location/india-country-jobs/185/1269750/2,,,startup,"6,000+ employees in India; Engineering & Technology Center in Bengaluru and Chennai; conducts advanced aerospace enginee"
rolls-royce-india,Rolls-Royce India,IN,aerospace-defense,"aerospace,defense,engines,engineering",rolls-royce.com,https://careers.rolls-royce.com/our-locations/india,,,startup,"3,000 employees in India (2,000 engineers); nine offices including Delhi, Pune, Bengaluru; defense and civil aero engine"
byju-s,BYJU'S,IN,education,,byjus.com,,,,seed,
unacademy,Unacademy,IN,education,,unacademy.com,,,,seed,
vedantu,Vedantu,IN,education,,vedantu.com,,,,seed,
upgrad,upGrad,IN,education,,upgrad.com,,,,seed,
physicswallah,PhysicsWallah,IN,education,,pw.live,,,,seed,
simplilearn,Simplilearn,IN,education,,simplilearn.com,,,,seed,
great-learning,Great Learning,IN,education,,mygreatlearning.com,,,,seed,
scaler,Scaler,IN,education,,scaler.com,,,,seed,
eruditus,Eruditus,IN,education,,erudituslearning.com,,,,seed,
cuemath,Cuemath,IN,education,,cuemath.com,,,,seed,
embibe,Embibe,IN,education,,embibe.com,,,,seed,
oyo,OYO,IN,hospitality-travel,,oyorooms.com,,,,seed,
makemytrip,MakeMyTrip,IN,hospitality-travel,,makemytrip.com,,,,seed,
yatra,Yatra,IN,hospitality-travel,,yatra.com,,,,seed,
cleartrip,Cleartrip,IN,hospitality-travel,,cleartrip.com,,,,seed,
ixigo,ixigo,IN,hospitality-travel,,ixigo.com,,,,seed,
easemytrip,EaseMyTrip,IN,hospitality-travel,,easemytrip.com,,,,seed,
redbus,RedBus,IN,hospitality-travel,,redbus.in,,,,seed,
treebo-hotels,Treebo Hotels,IN,hospitality-travel,,treebo.com,,,,seed,
fabhotels,FabHotels,IN,hospitality-travel,,fabhotels.com,,,,seed,
taj-hotels-ihcl,Taj Hotels (IHCL),IN,hospitality-travel,,tajhotels.com,,,,seed,
lemon-tree-hotels,Lemon Tree Hotels,IN,hospitality-travel,,lemontreehotels.com,,,,seed,
thomas-cook-india,Thomas Cook India,IN,hospitality-travel,,thomascook.in,,,,seed,
pratham,Pratham,IN,government-nonprofit,,pratham.org,,,,seed,
akshaya-patra-foundation,Akshaya Patra Foundation,IN,government-nonprofit,,akshayapatra.org,,,,seed,
giveindia,GiveIndia,IN,government-nonprofit,,giveindia.org,,,,seed,
cry-child-rights-and-you,CRY - Child Rights and You,IN,government-nonprofit,,cry.org,,,,seed,
smile-foundation,Smile Foundation,IN,government-nonprofit,,smilefoundationindia.org,,,,seed,
teach-for-india,Teach For India,IN,government-nonprofit,,teachforindia.org,,,,seed,
goonj,Goonj,IN,government-nonprofit,,goonj.org,,,,seed,
helpage-india,HelpAge India,IN,government-nonprofit,,helpageindia.org,,,,seed,
azim-premji-foundation,Azim Premji Foundation,IN,government-nonprofit,,azimpremjifoundation.org,,,,seed,
wadhwani-foundation,Wadhwani Foundation,IN,government-nonprofit,,wadhwanifoundation.org,,,,seed,
dasra,Dasra,IN,government-nonprofit,,dasra.org,,,,seed,
isro,ISRO,IN,government-nonprofit,,isro.gov.in,,,,seed,
circuithub,CircuitHub,US,manufacturing-industrial,yc,circuithub.com,,,,yc,YC Winter 2012 · hiring
rescale,Rescale,US,technology,yc,rescale.com,,,,yc,YC Winter 2012 · hiring
y-combinator,Y Combinator,US,finance-banking,yc,ycombinator.com,,,,yc,YC Unspecified · hiring
apollo,Apollo,US,technology,yc,apollographql.com,,,,yc,YC Summer 2011 · hiring
hackerrank,HackerRank,US,technology,yc,hackerrank.com,,,,yc,YC Summer 2011 · hiring
onesignal,OneSignal,US,technology,yc,onesignal.com,,,,yc,YC Summer 2011 · hiring
streak,Streak,US,technology,yc,streak.com,,,,yc,YC Summer 2011 · hiring
quartzy,Quartzy,US,healthcare-pharma,yc,quartzy.com,,,,yc,YC Summer 2011 · hiring
agilemd,AgileMD,US,healthcare-pharma,"yc,ai",agilemd.com,,,,yc,YC Summer 2011 · hiring
sift,Sift,US,technology,"yc,ai",sift.com,,,,yc,YC Summer 2011 · hiring
leadgenius,LeadGenius,US,technology,"yc,ai",leadgenius.com,,,,yc,YC Summer 2011
mixrank,MixRank,US,technology,yc,mixrank.com,,,,yc,YC Summer 2011 · hiring
mino-games,Mino Games,US,retail-consumer,yc,minomonsters.com,,,,yc,YC Winter 2011 · hiring
goat-group,GOAT Group,US,retail-consumer,"yc,yc-top",goatgroup.com,,,,yc,YC Winter 2011 · hiring
directed-edge,Directed Edge,US,retail-consumer,"yc,ai",directededge.com,,,,yc,YC Summer 2009
mixpanel,Mixpanel,US,technology,"yc,yc-top",mixpanel.com,,,,yc,YC Summer 2009
renthop,RentHop,US,real-estate-construction,yc,renthop.com,,,,yc,YC Summer 2009 · hiring
volantio,Volantio,US,technology,yc,volantio.com,,,,yc,YC Winter 2009 · hiring
scribd,Scribd,US,retail-consumer,"yc,yc-top",scribd.com,,,,yc,YC Summer 2006
zentail,Zentail,US,technology,yc,zentail.com,,,,yc,YC Summer 2012 · hiring
smartasset,SmartAsset,US,finance-banking,"yc,yc-top",smartasset.com,,,,yc,YC Summer 2012 · hiring
zapier,Zapier,US,technology,"yc,yc-top",zapier.com,,,,yc,YC Summer 2012 · hiring
benchling,Benchling,US,technology,"yc,yc-top",benchling.com,,,,yc,YC Summer 2012
plivo,Plivo,US,technology,"yc,ai",plivo.com,,,,yc,YC Summer 2012
buildzoom,BuildZoom,US,retail-consumer,yc,buildzoom.com,,,,yc,YC Winter 2013 · hiring
padlet,Padlet,US,technology,yc,padlet.com,,,,yc,YC Winter 2013 · hiring
fivetran,Fivetran,US,technology,"yc,yc-top",fivetran.com,,,,yc,YC Winter 2013
etleap,Etleap,US,technology,yc,etleap.com,,,,yc,YC Winter 2013 · hiring
influxdata,InfluxData,US,technology,yc,influxdata.com,,,,yc,YC Winter 2013 · hiring
radar,RADAR,US,technology,"yc,ai",goradar.com,,,,yc,YC Winter 2013 · hiring
simplyinsured,SimplyInsured,US,healthcare-pharma,yc,simplyinsured.com,,,,yc,YC Winter 2013 · hiring
wefunder,Wefunder,US,finance-banking,yc,wefunder.com,,,,yc,YC Winter 2013 · hiring
goldbelly,Goldbelly,US,retail-consumer,yc,goldbelly.com,,,,yc,YC Winter 2013 · hiring
lob,Lob,US,technology,yc,lob.com,,,,yc,YC Summer 2013 · hiring
webflow,Webflow,US,technology,"yc,yc-top",webflow.com,,,,yc,YC Summer 2013 · hiring
aptdeco,AptDeco,US,retail-consumer,yc,aptdeco.com,,,,yc,YC Winter 2014 · hiring
bellabeat,Bellabeat,US,retail-consumer,"yc,yc-top",bellabeat.com,,,,yc,YC Winter 2014
cambly,Cambly,US,education,yc,cambly.com,,,,yc,YC Winter 2014 · hiring
noora-health,Noora Health,IN,healthcare-pharma,yc,noorahealth.org,,,,yc,YC Winter 2014 · hiring
piinpoint,PiinPoint,US,technology,yc,piinpoint.com,,,,yc,YC Winter 2014 · hiring
algolia,Algolia,US,technology,"yc,yc-top",algolia.com,,,,yc,YC Winter 2014 · hiring
mixerbox,MixerBox,US,retail-consumer,"yc,ai",mixerbox.com,,,,yc,YC Winter 2014
opencurriculum,OpenCurriculum,US,technology,"yc,ai",opencurriculum.org,,,,yc,YC Winter 2014
mtailor,MTailor,US,retail-consumer,"yc,ai",mtailor.com,,,,yc,YC Summer 2014
picnicai,PicnicAI,US,healthcare-pharma,"yc,ai",picnic.ai,,,,yc,YC Summer 2014 · hiring
shipbob,ShipBob,US,technology,"yc,yc-top",shipbob.com,,,,yc,YC Summer 2014 · hiring
hive,Hive,US,technology,yc,hive.co,,,,yc,YC Summer 2014 · hiring
qventus,Qventus,US,healthcare-pharma,"yc,ai",qventus.com,,,,yc,YC Winter 2015 · hiring
akido-labs,Akido Labs,US,healthcare-pharma,"yc,ai",akidolabs.com,,,,yc,YC Winter 2015
magic,Magic,US,technology,yc,getmagic.com,,,,yc,YC Winter 2015 · hiring
zeitview,Zeitview,US,manufacturing-industrial,"yc,ai",zeitview.com,,,,yc,YC Winter 2015
bankjoy,Bankjoy,US,finance-banking,yc,bankjoy.com,,,,yc,YC Winter 2015 · hiring
grubmarket,GrubMarket,US,technology,"yc,yc-top",grubmarket.com,,,,yc,YC Winter 2015
tempo,Tempo,US,healthcare-pharma,"yc,ai",tempo.fit,,,,yc,YC Winter 2015 · hiring
resolve,Resolve,US,real-estate-construction,"yc,ai",resolvebim.com,,,,yc,YC Winter 2015
giveffect,Giveffect,US,technology,yc,giveffect.com,,,,yc,YC Winter 2015 · hiring
tab,Tab,US,retail-consumer,yc,tab.travel,,,,yc,YC Winter 2015 · hiring
tara-ai,Tara AI,US,technology,"yc,ai",tara.ai,,,,yc,YC Winter 2015 · hiring
mashgin,Mashgin,US,technology,"yc,ai",mashgin.com,,,,yc,YC Winter 2015 · hiring
lugg,Lugg,US,retail-consumer,yc,lugg.com,,,,yc,YC Summer 2015 · hiring
ironclad,Ironclad,US,technology,yc,ironcladapp.com,,,,yc,YC Summer 2015 · hiring
new-story,New Story,US,real-estate-construction,yc,newstoryhomes.org,,,,yc,YC Summer 2015 · hiring
gemnote,Gemnote,US,technology,yc,gemnote.com,,,,yc,YC Summer 2015 · hiring
scope-ar,Scope AR,US,retail-consumer,yc,scopear.com,,,,yc,YC Summer 2015 · hiring
snapmagic,SnapMagic,US,technology,"yc,ai",snapmagic.com,,,,yc,YC Summer 2015 · hiring
heroic-labs,Heroic Labs,US,retail-consumer,yc,heroiclabs.com,,,,yc,YC Summer 2015 · hiring
branch8,Branch8,US,technology,yc,branch8.com,,,,yc,YC Summer 2015 · hiring
reach,Reach,US,manufacturing-industrial,yc,reachpower.com,,,,yc,YC Summer 2015 · hiring
verge-genomics,Verge Genomics,US,healthcare-pharma,yc,vergegenomics.com,,,,yc,YC Summer 2015 · hiring
drip-capital,Drip Capital,IN,finance-banking,yc,dripcapital.com,,,,yc,YC Summer 2015 · hiring
givecampus,GiveCampus,US,education,yc,go.givecampus.com,,,,yc,YC Summer 2015 · hiring
circle-medical,Circle Medical,US,healthcare-pharma,yc,circlemedical.com,,,,yc,YC Summer 2015 · hiring
fountain,Fountain,US,technology,"yc,ai",fountain.com,,,,yc,YC Summer 2015
scentbird,Scentbird,US,retail-consumer,"yc,yc-top",scentbird.com,,,,yc,YC Summer 2015
shape-shapescale,Shape (ShapeScale),US,retail-consumer,"yc,ai",shapescale.com,,,,yc,YC Summer 2015 · hiring
xendit,Xendit,US,finance-banking,yc,xendit.co,,,,yc,YC Summer 2015 · hiring
go1,Go1,US,technology,"yc,yc-top",go1.com,,,,yc,YC Summer 2015 · hiring
bitmovin,Bitmovin,US,technology,yc,bitmovin.com,,,,yc,YC Summer 2015 · hiring
instawork,Instawork,US,technology,yc,instawork.com,,,,yc,YC Summer 2015 · hiring
eight-sleep,Eight Sleep,US,retail-consumer,yc,eightsleep.com,,,,yc,YC Summer 2015 · hiring
human-interest,Human Interest,US,technology,yc,humaninterest.com,,,,yc,YC Summer 2015 · hiring
mux,Mux,US,technology,yc,mux.com,,,,yc,YC Winter 2016 · hiring
lattice,Lattice,US,technology,yc,lattice.com,,,,yc,YC Winter 2016 · hiring
soundboks,SOUNDBOKS,US,retail-consumer,yc,soundboks.com,,,,yc,YC Winter 2016 · hiring
deepgram,Deepgram,US,technology,"yc,ai",deepgram.com,,,,yc,YC Winter 2016 · hiring
isono-health,iSono Health,US,healthcare-pharma,"yc,ai",isonohealth.com,,,,yc,YC Winter 2016 · hiring
tovala,Tovala,US,retail-consumer,yc,tovala.com,,,,yc,YC Winter 2016 · hiring
mason,Mason,US,technology,yc,bymason.com,,,,yc,YC Winter 2016 · hiring
daily,Daily,US,technology,"yc,ai",daily.co,,,,yc,YC Winter 2016
focal-systems,Focal Systems,US,technology,"yc,ai",focal.systems,,,,yc,YC Winter 2016
gigwell,Gigwell,US,technology,yc,gigwell.com,,,,yc,YC Winter 2016 · hiring
pocketsuite,PocketSuite,US,technology,yc,pocketsuite.io,,,,yc,YC Winter 2016 · hiring
revl,Revl,US,technology,"yc,ai",revl.com,,,,yc,YC Winter 2016
mailtime,MailTime,US,technology,yc,mailtime.com,,,,yc,YC Winter 2016 · hiring
castle,Castle,US,technology,yc,castle.io,,,,yc,YC Winter 2016 · hiring
netomi,Netomi,US,technology,"yc,ai",netomi.com,,,,yc,YC Winter 2016 · hiring
function-of-beauty,Function of Beauty,US,retail-consumer,yc,functionofbeauty.com,,,,yc,YC Winter 2016 · hiring
podium,Podium,US,technology,"yc,ai,yc-top",podium.com,,,,yc,YC Winter 2016 · hiring
apollo-io,Apollo.io,US,technology,yc,apollo.io,,,,yc,YC Winter 2016 · hiring
thunkable,Thunkable,US,technology,yc,thunkable.com,,,,yc,YC Winter 2016 · hiring
gecko-robotics,Gecko Robotics,US,manufacturing-industrial,"yc,ai",geckorobotics.com,,,,yc,YC Winter 2016 · hiring
histowiz,HistoWiz,US,healthcare-pharma,"yc,ai",histowiz.com,,,,yc,YC Winter 2016
sendbird,Sendbird,US,technology,"yc,ai",sendbird.com,,,,yc,YC Winter 2016 · hiring
astranis,Astranis,US,manufacturing-industrial,yc,astranis.com,,,,yc,YC Winter 2016 · hiring
zenysis,Zenysis,US,government-nonprofit,yc,zenysis.com,,,,yc,YC Winter 2016 · hiring
rappi,Rappi,US,retail-consumer,"yc,yc-top",rappi.com,,,,yc,YC Winter 2016 · hiring
vetcove,Vetcove,US,technology,yc,vetcove.com,,,,yc,YC Summer 2016 · hiring
joy,Joy,US,retail-consumer,yc,withjoy.com,,,,yc,YC Summer 2016 · hiring
rose-rocket,Rose Rocket,US,technology,yc,roserocket.com,,,,yc,YC Summer 2016 · hiring
instrumentl,Instrumentl,US,technology,yc,instrumentl.com,,,,yc,YC Summer 2016 · hiring
nova-credit,Nova Credit,US,finance-banking,yc,novacredit.com,,,,yc,YC Summer 2016 · hiring
onechronos,OneChronos,US,finance-banking,"yc,ai",onechronos.com,,,,yc,YC Summer 2016 · hiring
women-who-code,Women Who Code,US,technology,yc,womenwhocode.com,,,,yc,YC Summer 2016 · hiring
multiply-labs,Multiply Labs,US,manufacturing-industrial,yc,multiplylabs.com,,,,yc,YC Summer 2016 · hiring
synvivia,Synvivia,US,healthcare-pharma,"yc,ai",synvivia.com,,,,yc,YC Summer 2016
hioperator,HiOperator,US,technology,yc,hioperator.com,,,,yc,YC Summer 2016 · hiring
gogograndparent,GoGoGrandparent,US,retail-consumer,yc,gogograndparent.com,,,,yc,YC Summer 2016 · hiring
miso,Miso,US,retail-consumer,"yc,ai",miso.kr,,,,yc,YC Summer 2016 · hiring
athelas,Athelas,US,healthcare-pharma,"yc,ai",athelas.com,,,,yc,YC Summer 2016 · hiring
people-ai,People.ai,US,technology,"yc,ai",people.ai,,,,yc,YC Summer 2016 · hiring
classdojo,ClassDojo,US,education,yc,classdojo.com,,,,yc,YC Summer 2012 · hiring
bird,Bird,US,technology,"yc,yc-top",bird.com,,,,yc,YC Summer 2016
voiceops,Voiceops,US,technology,"yc,ai",voiceops.com,,,,yc,YC Winter 2017 · hiring
speak,Speak,US,retail-consumer,"yc,ai",speak.com,,,,yc,YC Winter 2017 · hiring
bountiful,Bountiful,US,manufacturing-industrial,"yc,ai",bountiful.ag,,,,yc,YC Winter 2017 · hiring
mdalgorithms-inc,MDalgorithms Inc.,US,healthcare-pharma,"yc,ai",mdalgorithms.com,,,,yc,YC Winter 2017 · hiring
extern,Extern,US,retail-consumer,yc,extern.com,,,,yc,YC Winter 2017 · hiring
ledger-investing,Ledger Investing,US,finance-banking,yc,ledgerinvesting.com,,,,yc,YC Winter 2017 · hiring
clipboard,Clipboard,US,retail-consumer,"yc,yc-top",clipboardworks.com,,,,yc,YC Winter 2017 · hiring
rankscience,RankScience,US,technology,"yc,ai",rankscience.com,,,,yc,YC Winter 2017
ambient-ai,Ambient.ai,US,technology,"yc,ai",ambient.ai,,,,yc,YC Winter 2017 · hiring
snappr,Snappr,US,technology,yc,snappr.com,,,,yc,YC Winter 2017 · hiring
mednet,Mednet,US,healthcare-pharma,yc,themednet.org,,,,yc,YC Winter 2017 · hiring
veryfi-inc,"Veryfi, Inc.",US,technology,"yc,ai",veryfi.com,,,,yc,YC Winter 2017 · hiring
wright-electric,Wright Electric,US,manufacturing-industrial,yc,weflywright.com,,,,yc,YC Winter 2017 · hiring
collectly,Collectly,US,healthcare-pharma,yc,collectly.co,,,,yc,YC Winter 2017 · hiring
alemhealth,AlemHealth,US,healthcare-pharma,"yc,ai",alemhealth.com,,,,yc,YC Winter 2017 · hiring
aon3d,AON3D,US,manufacturing-industrial,yc,aon3d.com,,,,yc,YC Winter 2017 · hiring
bios-health,BIOS Health,US,healthcare-pharma,"yc,ai",bios.health,,,,yc,YC Winter 2017
nanonets,NanoNets,US,technology,"yc,ai",nanonets.com,,,,yc,YC Winter 2017 · hiring
wifi-dabba-inc,"Wifi Dabba, Inc.",IN,retail-consumer,yc,dabba.com,,,,yc,YC Winter 2017 · hiring
onefin,OneFin,IN,finance-banking,yc,onefin.in,,,,yc,YC Winter 2017 · hiring
ridecell,Ridecell,US,technology,"yc,ai",ridecell.com,,,,yc,YC Winter 2012 · hiring
mirror-ai,Mirror AI,US,retail-consumer,"yc,ai",mirror-ai.com,,,,yc,YC Winter 2017
helix-nanotechnologies,Helix Nanotechnologies,US,healthcare-pharma,"yc,ai",helixnano.com,,,,yc,YC Winter 2017
jerry,Jerry,US,finance-banking,yc,getjerry.com,,,,yc,YC Summer 2017 · hiring
skyways,Skyways,US,manufacturing-industrial,"yc,ai",skyways.com,,,,yc,YC Summer 2017 · hiring
vergesense,VergeSense,US,real-estate-construction,"yc,ai",vergesense.com,,,,yc,YC Summer 2017 · hiring
bloom-institute-of-technology,Bloom Institute of Technology,US,education,yc,bloomtech.com,,,,yc,YC Summer 2017 · hiring
upcodes,UpCodes,US,real-estate-construction,yc,up.codes,,,,yc,YC Summer 2017 · hiring
standard-ai,Standard AI,US,technology,"yc,ai",standard.ai,,,,yc,YC Summer 2017 · hiring
nimble,Nimble,US,education,"yc,ai",hirenimble.com,,,,yc,YC Summer 2017
darmiyan,Darmiyan,US,healthcare-pharma,"yc,ai",darmiyan.com,,,,yc,YC Summer 2017
safebutler,SafeButler,US,finance-banking,yc,safebutler.com,,,,yc,YC Summer 2017 · hiring
flock-safety,Flock Safety,US,technology,"yc,ai,yc-top",flocksafety.com,,,,yc,YC Summer 2017 · hiring
prelim,Prelim,US,finance-banking,yc,prelim.com,,,,yc,YC Summer 2017 · hiring
cairns-health,Cairns Health,US,healthcare-pharma,"yc,ai",cairns.ai,,,,yc,YC Summer 2017
pop-meals,Pop Meals,US,retail-consumer,yc,popmeals.com,,,,yc,YC Summer 2017 · hiring
rev-genomics,Rev Genomics,US,healthcare-pharma,yc,revgenomics.com,,,,yc,YC Summer 2017 · hiring
d-id,D-ID,US,technology,"yc,ai",d-id.com,,,,yc,YC Summer 2017 · hiring
sourceress,Sourceress,US,technology,"yc,ai",sourceress.com,,,,yc,YC Summer 2017
onelocal,OneLocal,US,technology,yc,onelocal.com,,,,yc,YC Summer 2017 · hiring
muzz,Muzz,US,retail-consumer,yc,muzz.com,,,,yc,YC Summer 2017 · hiring
may-mobility,May Mobility,US,manufacturing-industrial,"yc,ai",maymobility.com,,,,yc,YC Summer 2017 · hiring
assemblyai,AssemblyAI,US,technology,"yc,ai",assemblyai.com,,,,yc,YC Summer 2017 · hiring
routable,Routable,US,technology,yc,routable.com,,,,yc,YC Summer 2017 · hiring
just-appraised,Just Appraised,US,government-nonprofit,yc,justappraised.com,,,,yc,YC Summer 2017 · hiring
gem,Gem,US,technology,yc,gem.com,,,,yc,YC Summer 2017 · hiring
10-by-10,10 By 10,US,technology,"yc,ai",10by10.io,,,,yc,YC Summer 2017
thematic,Thematic,US,technology,"yc,ai",getthematic.com,,,,yc,YC Summer 2017
followupthen,FollowUpThen,US,technology,"yc,ai",followupthen.com,,,,yc,YC Summer 2017
cashfree-payments,Cashfree Payments,IN,finance-banking,yc,cashfree.com,,,,yc,YC Summer 2017 · hiring
proven-group,Proven Group,US,retail-consumer,"yc,ai",provenskincare.com,,,,yc,YC Winter 2018 · hiring
precious,Precious,US,retail-consumer,"yc,ai",preciousapp.com,,,,yc,YC Winter 2018
spellbrush,Spellbrush,US,retail-consumer,"yc,ai",spellbrush.com,,,,yc,YC Winter 2018 · hiring
jasper-ai,Jasper.ai,US,technology,"yc,ai",jasper.ai,,,,yc,YC Winter 2018
assembly,Assembly,US,technology,"yc,ai",assembly.com,,,,yc,YC Winter 2018 · hiring
observant-ai,Observant AI,US,technology,"yc,ai",observantai.com,,,,yc,YC Winter 2018
fondo,Fondo,US,technology,"yc,ai",fondo.com,,,,yc,YC Winter 2018 · hiring
cointracker,CoinTracker,US,finance-banking,yc,cointracker.com,,,,yc,YC Winter 2018 · hiring
promise,Promise,US,government-nonprofit,"yc,ai",promise-pay.com,,,,yc,YC Winter 2018 · hiring
modern-health,Modern Health,US,healthcare-pharma,yc,modernhealth.com,,,,yc,YC Winter 2018 · hiring
nuvocargo,Nuvocargo,US,technology,"yc,ai",nuvocargo.com,,,,yc,YC Winter 2018
vanta,Vanta,US,technology,yc,vanta.com,,,,yc,YC Winter 2018 · hiring
biorender,BioRender,US,technology,yc,biorender.com,,,,yc,YC Winter 2018 · hiring
sourcify,Sourcify,US,technology,yc,sourcify.com,,,,yc,YC Winter 2018 · hiring
acely,Acely,US,education,yc,acely.com,,,,yc,YC Winter 2018 · hiring
players-lounge,Players' Lounge,US,retail-consumer,yc,playerslounge.co,,,,yc,YC Winter 2018 · hiring
cognition-ip,Cognition IP,US,technology,"yc,ai",cognitionip.com,,,,yc,YC Winter 2018
weekend-fmr-volley,Weekend (fmr. Volley),US,retail-consumer,"yc,ai",weekend.com,,,,yc,YC Winter 2018 · hiring
substack,Substack,US,technology,yc,substack.com,,,,yc,YC Winter 2018 · hiring
pelago,Pelago,US,healthcare-pharma,yc,pelagohealth.com,,,,yc,YC Winter 2018 · hiring
tilt-f-k-a-delphia,Tilt (f.k.a. Delphia),US,finance-banking,"yc,ai",tilt.io,,,,yc,YC Winter 2018
safetywing,SafetyWing,US,finance-banking,yc,safetywing.com,,,,yc,YC Winter 2018 · hiring
aspire,Aspire,US,finance-banking,yc,aspireapp.com,,,,yc,YC Winter 2018 · hiring
orangewood-labs,Orangewood Labs,IN,manufacturing-industrial,"yc,ai",orangewood.co,,,,yc,YC Winter 2018 · hiring
archform,ArchForm,US,healthcare-pharma,yc,archform.com,,,,yc,YC Winter 2018 · hiring
observe-ai,Observe.AI,US,technology,"yc,ai",observe.ai,,,,yc,YC Winter 2018
captivateiq,CaptivateIQ,US,technology,yc,captivateiq.com,,,,yc,YC Winter 2018 · hiring
runa,Runa,US,technology,yc,runahr.com,,,,yc,YC Winter 2018 · hiring
helloverify,Helloverify,IN,technology,"yc,ai",helloverify.ae,,,,yc,YC Winter 2018 · hiring
